experiment,seed,client,metric,value,attack,aggregator,heterogeneity,ablation
E2,505,1.0,precision,0.4372093023255814,bias_injection,,,
E2,505,1.0,recall,0.18725099601593626,bias_injection,,,
E2,505,1.0,fpr,0.242,bias_injection,,,
E2,505,1.0,f1,0.3275167785234899,desynchronize_current,,,
E2,505,1.0,precision,0.5020576131687243,desynchronize_current,,,
E2,505,1.0,recall,0.24302788844621515,desynchronize_current,,,
E2,505,1.0,fpr,0.242,desynchronize_current,,,
E2,505,2.0,f1,0.5575757575757575,gaussian_noise,,,
E2,505,2.0,precision,0.5655737704918032,gaussian_noise,,,
E2,505,2.0,recall,0.549800796812749,gaussian_noise,,,
E2,505,2.0,fpr,0.424,gaussian_noise,,,
E2,505,2.0,f1,0.08835341365461848,bias_injection,,,
E2,505,2.0,precision,0.1346938775510204,bias_injection,,,
E2,505,2.0,recall,0.06573705179282868,bias_injection,,,
E2,505,2.0,fpr,0.424,bias_injection,,,
E2,505,2.0,f1,0.08835341365461848,desynchronize_current,,,
E2,505,2.0,precision,0.1346938775510204,desynchronize_current,,,
E2,505,2.0,recall,0.06573705179282868,desynchronize_current,,,
E2,505,2.0,fpr,0.424,desynchronize_current,,,
E2,505,3.0,f1,0.9094375595805528,gaussian_noise,,,
E2,505,3.0,precision,0.8720292504570384,gaussian_noise,,,
E2,505,3.0,recall,0.950199203187251,gaussian_noise,,,
E2,505,3.0,fpr,0.14,gaussian_noise,,,
E2,505,3.0,f1,0.07082630691399662,bias_injection,,,
E2,505,3.0,precision,0.23076923076923078,bias_injection,,,
E2,505,3.0,recall,0.04183266932270916,bias_injection,,,
E2,505,3.0,fpr,0.14,bias_injection,,,
E2,505,3.0,f1,0.06101694915254238,desynchronize_current,,,
E2,505,3.0,precision,0.20454545454545456,desynchronize_current,,,
E2,505,3.0,recall,0.035856573705179286,desynchronize_current,,,
E2,505,3.0,fpr,0.14,desynchronize_current,,,
E2,505,4.0,f1,0.0,gaussian_noise,,,
E2,505,4.0,precision,0.0,gaussian_noise,,,
E2,505,4.0,recall,0.0,gaussian_noise,,,
E2,505,4.0,fpr,0.0,gaussian_noise,,,
E2,505,4.0,f1,0.0,bias_injection,,,
E2,505,4.0,precision,0.0,bias_injection,,,
E2,505,4.0,recall,0.0,bias_injection,,,
E2,505,4.0,fpr,0.0,bias_injection,,,
E2,505,4.0,f1,0.0,desynchronize_current,,,
E2,505,4.0,precision,0.0,desynchronize_current,,,
E2,505,4.0,recall,0.0,desynchronize_current,,,
E2,505,4.0,fpr,0.0,desynchronize_current,,,
E2,505,5.0,f1,0.2689075630252101,gaussian_noise,,,
E2,505,5.0,precision,0.8602150537634409,gaussian_noise,,,
E2,505,5.0,recall,0.1593625498007968,gaussian_noise,,,
E2,505,5.0,fpr,0.026,gaussian_noise,,,
E2,505,5.0,f1,0.20557491289198607,bias_injection,,,
E2,505,5.0,precision,0.8194444444444444,bias_injection,,,
E2,505,5.0,recall,0.11752988047808766,bias_injection,,,
E2,505,5.0,fpr,0.026,bias_injection,,,
E2,505,5.0,f1,0.1170018281535649,desynchronize_current,,,
E2,505,5.0,precision,0.7111111111111111,desynchronize_current,,,
E2,505,5.0,recall,0.06374501992031872,desynchronize_current,,,
E2,505,5.0,fpr,0.026,desynchronize_current,,,
E2,505,6.0,f1,0.44146559428060766,gaussian_noise,,,
E2,505,6.0,precision,0.40032414910858993,gaussian_noise,,,
E2,505,6.0,recall,0.49203187250996017,gaussian_noise,,,
E2,505,6.0,fpr,0.74,gaussian_noise,,,
E2,505,6.0,f1,0.07929515418502203,bias_injection,,,
E2,505,6.0,precision,0.08866995073891626,bias_injection,,,
E2,505,6.0,recall,0.07171314741035857,bias_injection,,,
E2,505,6.0,fpr,0.74,bias_injection,,,
E2,505,6.0,f1,0.07505518763796909,desynchronize_current,,,
E2,505,6.0,precision,0.08415841584158416,desynchronize_current,,,
E2,505,6.0,recall,0.06772908366533864,desynchronize_current,,,
E2,505,6.0,fpr,0.74,desynchronize_current,,,
E2,505,7.0,f1,0.6450742240215924,gaussian_noise,,,
E2,505,7.0,precision,1.0,gaussian_noise,,,
E2,505,7.0,recall,0.4760956175298805,gaussian_noise,,,
E2,505,7.0,fpr,0.0,gaussian_noise,,,
E2,505,7.0,f1,0.2416812609457093,bias_injection,,,
E2,505,7.0,precision,1.0,bias_injection,,,
E2,505,7.0,recall,0.13745019920318724,bias_injection,,,
E2,505,7.0,fpr,0.0,bias_injection,,,
E2,505,7.0,f1,0.17454545454545456,desynchronize_current,,,
E2,505,7.0,precision,1.0,desynchronize_current,,,
E2,505,7.0,recall,0.09561752988047809,desynchronize_current,,,
E2,505,7.0,fpr,0.0,desynchronize_current,,,
E2,505,8.0,f1,0.6435246995994659,gaussian_noise,,,
E2,505,8.0,precision,0.9757085020242915,gaussian_noise,,,
E2,505,8.0,recall,0.4800796812749004,gaussian_noise,,,
E2,505,8.0,fpr,0.012,gaussian_noise,,,
E2,505,8.0,f1,0.6139154160982264,bias_injection,,,
E2,505,8.0,precision,0.974025974025974,bias_injection,,,
E2,505,8.0,recall,0.448207171314741,bias_injection,,,
E2,505,8.0,fpr,0.012,bias_injection,,,
E2,505,8.0,f1,0.023346303501945526,desynchronize_current,,,
E2,505,8.0,precision,0.5,desynchronize_current,,,
E2,505,8.0,recall,0.01195219123505976,desynchronize_current,,,
E2,505,8.0,fpr,0.012,desynchronize_current,,,
E2,505,9.0,f1,0.5545977011494252,gaussian_noise,,,
E2,505,9.0,precision,0.9948453608247423,gaussian_noise,,,
E2,505,9.0,recall,0.3844621513944223,gaussian_noise,,,
E2,505,9.0,fpr,0.002,gaussian_noise,,,
E2,505,9.0,f1,0.12662942271880817,bias_injection,,,
E2,505,9.0,precision,0.9714285714285714,bias_injection,,,
E2,505,9.0,recall,0.06772908366533864,bias_injection,,,
E2,505,9.0,fpr,0.002,bias_injection,,,
E2,505,9.0,f1,0.13011152416356875,desynchronize_current,,,
E2,505,9.0,precision,0.9722222222222222,desynchronize_current,,,
E2,505,9.0,recall,0.0697211155378486,desynchronize_current,,,
E2,505,9.0,fpr,0.002,desynchronize_current,,,
E3,505,,clean_mse_normalized,0.00016476082964800298,,,,
E3,505,,undefended_mse_normalized,0.00025696345255710185,,,,
E3,505,,defended_mse_normalized,0.0002033037308137864,,,,
E4,505,,mse_normalized,0.0011931363260373473,sign_flip,fedavg,,
E4,505,,mse_normalized,0.2188488245010376,sign_flip,coordinate_median,,
E4,505,,mse_normalized,0.00029689568327739835,sign_flip,trimmed_mean,,
E4,505,,mse_normalized,0.00025846363860182464,sign_flip,krum,,
E4,505,,mse_normalized,3315.707763671875,scaling,fedavg,,
E4,505,,mse_normalized,0.0001387910742778331,scaling,coordinate_median,,
E4,505,,mse_normalized,0.00014050709432922304,scaling,trimmed_mean,,
E4,505,,mse_normalized,0.00025846363860182464,scaling,krum,,
E4,505,,mse_normalized,0.0017117434181272984,additive_noise,fedavg,,
E4,505,,mse_normalized,0.00021008943440392613,additive_noise,coordinate_median,,
E4,505,,mse_normalized,0.00019229626923333853,additive_noise,trimmed_mean,,
E4,505,,mse_normalized,0.00023975606018211693,additive_noise,krum,,
E4,505,,mse_normalized,0.00021969983936287463,zero,fedavg,,
E4,505,,mse_normalized,0.14842534065246582,zero,coordinate_median,,
E4,505,,mse_normalized,0.00028596443007700145,zero,trimmed_mean,,
E4,505,,mse_normalized,0.00013800441229250282,zero,krum,,
E5,505,,mean_f1,0.172881940634846,,,0.5,
E5,505,,worst_client_f1,0.0,,,0.5,
E5,505,,mean_f1,0.17871998061333003,,,1.0,
E5,505,,worst_client_f1,0.0,,,1.0,
E5,505,,mean_f1,0.19240039998442118,,,2.0,
E5,505,,worst_client_f1,0.0,,,2.0,
E6,505,,f1,0.5057471264367817,gaussian_noise,,,full_cross_modal
E6,505,,f1,0.09872029250457039,bias_injection,,,full_cross_modal
E6,505,,f1,0.09174311926605505,desynchronize_current,,,full_cross_modal
E6,505,,macro_f1,0.23207017940246902,macro,,,full_cross_modal
E6,505,,f1,0.11873840445269018,gaussian_noise,,,no_temporal_lag
E6,505,,f1,0.07954545454545454,bias_injection,,,no_temporal_lag
E6,505,,f1,0.015655577299412915,desynchronize_current,,,no_temporal_lag
E6,505,,macro_f1,0.07131314543251921,macro,,,no_temporal_lag
E6,505,,f1,0.4667651403249631,gaussian_noise,,,missing_voltage
E6,505,,f1,0.09541284403669725,bias_injection,,,missing_voltage
E6,505,,f1,0.09191176470588236,desynchronize_current,,,missing_voltage
E6,505,,macro_f1,0.21802991635584756,macro,,,missing_voltage
E6,505,,f1,0.47230320699708456,gaussian_noise,,,missing_current
E6,505,,f1,0.08409506398537478,bias_injection,,,missing_current
E6,505,,f1,0.07352941176470588,desynchronize_current,,,missing_current
E6,505,,macro_f1,0.20997589424905505,macro,,,missing_current
E6,505,,f1,0.4963289280469897,gaussian_noise,,,single_modal_ar
E6,505,,f1,0.04206500956022945,bias_injection,,,single_modal_ar
E6,505,,f1,0.03831417624521073,desynchronize_current,,,single_modal_ar
E6,505,,macro_f1,0.19223603795080993,macro,,,single_modal_ar
E7,505,,verify_time_s,0.00024079997092485428,,,,
E7,505,,train_time_s,0.06476529990322888,,,,
E7,505,,verification_to_local_training_time_ratio,0.00371803992700803,,,,
E7,505,,peak_mem_verify_bytes,97680.0,,,,
E7,505,,peak_mem_train_bytes,80715.0,,,,
E1,606,0.0,fpr,0.001001001001001001,,,,
E1,606,1.0,fpr,0.055055055055055056,,,,
E1,606,2.0,fpr,0.14214214214214213,,,,
E1,606,3.0,fpr,0.03203203203203203,,,,
E1,606,4.0,fpr,0.04904904904904905,,,,
E1,606,5.0,fpr,0.057057057057057055,,,,
E1,606,6.0,fpr,0.05005005005005005,,,,
E1,606,7.0,fpr,0.07307307307307308,,,,
E1,606,8.0,fpr,0.37037037037037035,,,,
E1,606,9.0,fpr,0.8658658658658659,,,,
E2,606,0.0,f1,0.24398073836276085,gaussian_noise,,,
E2,606,0.0,precision,0.628099173553719,gaussian_noise,,,
E2,606,0.0,recall,0.15139442231075698,gaussian_noise,,,
E2,606,0.0,fpr,0.09,gaussian_noise,,,
E2,606,0.0,f1,0.0036496350364963502,bias_injection,,,
E2,606,0.0,precision,0.021739130434782608,bias_injection,,,
E2,606,0.0,recall,0.00199203187250996,bias_injection,,,
E2,606,0.0,fpr,0.09,bias_injection,,,
E2,606,0.0,f1,0.0,desynchronize_current,,,
E2,606,0.0,precision,0.0,desynchronize_current,,,
E2,606,0.0,recall,0.0,desynchronize_current,,,
E2,606,0.0,fpr,0.09,desynchronize_current,,,
E2,606,1.0,f1,0.7418546365914788,gaussian_noise,,,
E2,606,1.0,precision,1.0,gaussian_noise,,,
E2,606,1.0,recall,0.5896414342629482,gaussian_noise,,,
E2,606,1.0,fpr,0.0,gaussian_noise,,,
E2,606,1.0,f1,0.007936507936507936,bias_injection,,,
E2,606,1.0,precision,1.0,bias_injection,,,
E2,606,1.0,recall,0.00398406374501992,bias_injection,,,
E2,606,1.0,fpr,0.0,bias_injection,,,
E2,606,1.0,f1,0.01972386587771203,desynchronize_current,,,
E2,606,1.0,precision,1.0,desynchronize_current,,,
E2,606,1.0,recall,0.0099601593625498,desynchronize_current,,,
E2,606,1.0,fpr,0.0,desynchronize_current,,,
E2,606,2.0,f1,0.5644329896907216,gaussian_noise,,,
E2,606,2.0,precision,0.7992700729927007,gaussian_noise,,,
E2,606,2.0,recall,0.4362549800796813,gaussian_noise,,,
E2,606,2.0,fpr,0.11,gaussian_noise,,,
E2,606,2.0,f1,0.17377049180327872,bias_injection,,,
E2,606,2.0,precision,0.49074074074074076,bias_injection,,,
E2,606,2.0,recall,0.10557768924302789,bias_injection,,,
E2,606,2.0,fpr,0.11,bias_injection,,,
E2,606,2.0,f1,0.18861788617886177,desynchronize_current,,,
E2,606,2.0,precision,0.5132743362831859,desynchronize_current,,,
E2,606,2.0,recall,0.11553784860557768,desynchronize_current,,,
E2,606,2.0,fpr,0.11,desynchronize_current,,,
E2,606,3.0,f1,0.6405405405405405,gaussian_noise,,,
E2,606,3.0,precision,0.9957983193277311,gaussian_noise,,,
E2,606,3.0,recall,0.4721115537848606,gaussian_noise,,,
E2,606,3.0,fpr,0.002,gaussian_noise,,,
E2,606,3.0,f1,0.003968253968253968,bias_injection,,,
E2,606,3.0,precision,0.5,bias_injection,,,
E2,606,3.0,recall,0.00199203187250996,bias_injection,,,
E2,606,3.0,fpr,0.002,bias_injection,,,
E2,606,3.0,f1,0.0,desynchronize_current,,,
E2,606,3.0,precision,0.0,desynchronize_current,,,
E2,606,3.0,recall,0.0,desynchronize_current,,,
E2,606,3.0,fpr,0.002,desynchronize_current,,,
E2,606,4.0,f1,0.4804804804804805,gaussian_noise,,,
E2,606,4.0,precision,0.975609756097561,gaussian_noise,,,
E2,606,4.0,recall,0.3187250996015936,gaussian_noise,,,
E2,606,4.0,fpr,0.008,gaussian_noise,,,
E2,606,4.0,f1,0.0039447731755424065,bias_injection,,,
E2,606,4.0,precision,0.2,bias_injection,,,
E2,606,4.0,recall,0.00199203187250996,bias_injection,,,
E2,606,4.0,fpr,0.008,bias_injection,,,
E2,606,4.0,f1,0.0,desynchronize_current,,,
E2,606,4.0,precision,0.0,desynchronize_current,,,
E2,606,4.0,recall,0.0,desynchronize_current,,,
E2,606,4.0,fpr,0.008,desynchronize_current,,,
E2,606,5.0,f1,0.6047156726768378,gaussian_noise,,,
E2,606,5.0,precision,0.9954337899543378,gaussian_noise,,,
E2,606,5.0,recall,0.4342629482071713,gaussian_noise,,,
E2,606,5.0,fpr,0.002,gaussian_noise,,,
E2,606,5.0,f1,0.003968253968253968,bias_injection,,,
E2,606,5.0,precision,0.5,bias_injection,,,
E2,606,5.0,recall,0.00199203187250996,bias_injection,,,
E2,606,5.0,fpr,0.002,bias_injection,,,
E2,606,5.0,f1,0.0,desynchronize_current,,,
E2,606,5.0,precision,0.0,desynchronize_current,,,
E2,606,5.0,recall,0.0,desynchronize_current,,,
E2,606,5.0,fpr,0.002,desynchronize_current,,,
E2,606,6.0,f1,0.03137254901960784,gaussian_noise,,,
E2,606,6.0,precision,1.0,gaussian_noise,,,
E2,606,6.0,recall,0.01593625498007968,gaussian_noise,,,
E2,606,6.0,fpr,0.0,gaussian_noise,,,
E2,606,6.0,f1,0.003976143141153081,bias_injection,,,
E2,606,6.0,precision,1.0,bias_injection,,,
E2,606,6.0,recall,0.00199203187250996,bias_injection,,,
E2,606,6.0,fpr,0.0,bias_injection,,,
E2,606,6.0,f1,0.0,desynchronize_current,,,
E2,606,6.0,precision,0.0,desynchronize_current,,,
E2,606,6.0,recall,0.0,desynchronize_current,,,
E2,606,6.0,fpr,0.0,desynchronize_current,,,
E2,606,7.0,f1,0.44582043343653255,gaussian_noise,,,
E2,606,7.0,precision,1.0,gaussian_noise,,,
E2,606,7.0,recall,0.2868525896414343,gaussian_noise,,,
E2,606,7.0,fpr,0.0,gaussian_noise,,,
E2,606,7.0,f1,0.003976143141153081,bias_injection,,,
E2,606,7.0,precision,1.0,bias_injection,,,
E2,606,7.0,recall,0.00199203187250996,bias_injection,,,
E2,606,7.0,fpr,0.0,bias_injection,,,
E2,606,7.0,f1,0.0,desynchronize_current,,,
E2,606,7.0,precision,0.0,desynchronize_current,,,
E2,606,7.0,recall,0.0,desynchronize_current,,,
E2,606,7.0,fpr,0.0,desynchronize_current,,,
E2,606,8.0,f1,0.6011955593509821,gaussian_noise,,,
E2,606,8.0,precision,0.5261584454409567,gaussian_noise,,,
E2,606,8.0,recall,0.701195219123506,gaussian_noise,,,
E2,606,8.0,fpr,0.634,gaussian_noise,,,
E2,606,8.0,f1,0.5542806707855252,bias_injection,,,
E2,606,8.0,precision,0.4976228209191759,bias_injection,,,
E2,606,8.0,recall,0.6254980079681275,bias_injection,,,
E2,606,8.0,fpr,0.634,bias_injection,,,
E2,606,8.0,f1,0.5504424778761062,desynchronize_current,,,
E2,606,8.0,precision,0.49522292993630573,desynchronize_current,,,
E2,606,8.0,recall,0.6195219123505976,desynchronize_current,,,
E2,606,8.0,fpr,0.634,desynchronize_current,,,
E2,606,9.0,f1,0.4358974358974359,gaussian_noise,,,
E2,606,9.0,precision,0.3646112600536193,gaussian_noise,,,
E2,606,9.0,recall,0.5418326693227091,gaussian_noise,,,
E2,606,9.0,fpr,0.948,gaussian_noise,,,
E2,606,9.0,f1,0.006128702757916242,bias_injection,,,
E2,606,9.0,precision,0.006289308176100629,bias_injection,,,
E2,606,9.0,recall,0.00597609561752988,bias_injection,,,
E2,606,9.0,fpr,0.948,bias_injection,,,
E2,606,9.0,f1,0.00408997955010225,desynchronize_current,,,
E2,606,9.0,precision,0.004201680672268907,desynchronize_current,,,
E2,606,9.0,recall,0.00398406374501992,desynchronize_current,,,
E2,606,9.0,fpr,0.948,desynchronize_current,,,
E3,606,,clean_mse_normalized,5.4282874771161005e-05,,,,
E3,606,,undefended_mse_normalized,9.910594235407189e-05,,,,
E3,606,,defended_mse_normalized,7.693498628214002e-05,,,,
E4,606,,mse_normalized,0.0002854043850675225,sign_flip,fedavg,,
E4,606,,mse_normalized,8.609327051090077e-05,sign_flip,coordinate_median,,
E4,606,,mse_normalized,8.13365331850946e-05,sign_flip,trimmed_mean,,
E4,606,,mse_normalized,8.484911813866347e-05,sign_flip,krum,,
E4,606,,mse_normalized,643.736083984375,scaling,fedavg,,
E4,606,,mse_normalized,4.641530176741071e-05,scaling,coordinate_median,,
E4,606,,mse_normalized,4.059527418576181e-05,scaling,trimmed_mean,,
E4,606,,mse_normalized,8.484911813866347e-05,scaling,krum,,
E4,606,,mse_normalized,0.0003753343771677464,additive_noise,fedavg,,
E4,606,,mse_normalized,6.237751222215593e-05,additive_noise,coordinate_median,,
E4,606,,mse_normalized,5.960662383586168e-05,additive_noise,trimmed_mean,,
E4,606,,mse_normalized,8.484911813866347e-05,additive_noise,krum,,
E4,606,,mse_normalized,0.00012091085955034941,zero,fedavg,,
E4,606,,mse_normalized,8.70970034156926e-05,zero,coordinate_median,,
E4,606,,mse_normalized,8.260113827418536e-05,zero,trimmed_mean,,
E4,606,,mse_normalized,8.484911813866347e-05,zero,krum,,
E5,606,,mean_f1,0.07430973224269272,,,0.5,
E5,606,,worst_client_f1,0.0036297640653357526,,,0.5,
E5,606,,mean_f1,0.0765599575714081,,,1.0,
E5,606,,worst_client_f1,0.0036496350364963502,,,1.0,
E5,606,,mean_f1,0.07997502942401191,,,2.0,
E5,606,,worst_client_f1,0.0036496350364963502,,,2.0,
E6,606,,f1,0.22690437601296595,gaussian_noise,,,full_cross_modal
E6,606,,f1,0.0036496350364963502,bias_injection,,,full_cross_modal
E6,606,,f1,0.0,desynchronize_current,,,full_cross_modal
E6,606,,macro_f1,0.07685133701648743,macro,,,full_cross_modal
E6,606,,f1,0.0,gaussian_noise,,,no_temporal_lag
E6,606,,f1,0.0,bias_injection,,,no_temporal_lag
E6,606,,f1,0.0,desynchronize_current,,,no_temporal_lag
E6,606,,macro_f1,0.0,macro,,,no_temporal_lag
E6,606,,f1,0.5066666666666666,gaussian_noise,,,missing_voltage
E6,606,,f1,0.0039603960396039604,bias_injection,,,missing_voltage
E6,606,,f1,0.007905138339920948,desynchronize_current,,,missing_voltage
E6,606,,macro_f1,0.17284406701539715,macro,,,missing_voltage
E6,606,,f1,0.24154589371980678,gaussian_noise,,,missing_current
E6,606,,f1,0.003656307129798903,bias_injection,,,missing_current
E6,606,,f1,0.0,desynchronize_current,,,missing_current
E6,606,,macro_f1,0.08173406694986855,macro,,,missing_current
E6,606,,f1,0.3605546995377504,gaussian_noise,,,single_modal_ar
E6,606,,f1,0.00375234521575985,bias_injection,,,single_modal_ar
E6,606,,f1,0.0,desynchronize_current,,,single_modal_ar
E6,606,,macro_f1,0.12143568158450341,macro,,,single_modal_ar
E7,606,,verify_time_s,0.0002305000089108944,,,,
E7,606,,train_time_s,0.06570230005308986,,,,
E7,606,,verification_to_local_training_time_ratio,0.0035082487024752857,,,,
E7,606,,peak_mem_verify_bytes,97680.0,,,,
E7,606,,peak_mem_train_bytes,81480.0,,,,
E1,707,0.0,fpr,0.042042042042042045,,,,
E1,707,1.0,fpr,0.023023023023023025,,,,
E1,707,2.0,fpr,0.0,,,,
E1,707,3.0,fpr,0.0,,,,
E1,707,4.0,fpr,0.8598598598598599,,,,
E1,707,5.0,fpr,0.001001001001001001,,,,
E1,707,6.0,fpr,0.055055055055055056,,,,
E1,707,7.0,fpr,0.001001001001001001,,,,
E1,707,8.0,fpr,0.08508508508508508,,,,
E1,707,9.0,fpr,0.03803803803803804,,,,
E2,707,0.0,f1,0.5654008438818566,gaussian_noise,,,
E2,707,0.0,precision,0.9617224880382775,gaussian_noise,,,
E2,707,0.0,recall,0.40039840637450197,gaussian_noise,,,
E2,707,0.0,fpr,0.016,gaussian_noise,,,
E2,707,0.0,f1,0.05343511450381679,bias_injection,,,
E2,707,0.0,precision,0.6363636363636364,bias_injection,,,
E2,707,0.0,recall,0.027888446215139442,bias_injection,,,
E2,707,0.0,fpr,0.016,bias_injection,,,
E2,707,0.0,f1,0.0497131931166348,desynchronize_current,,,
E2,707,0.0,precision,0.6190476190476191,desynchronize_current,,,
E2,707,0.0,recall,0.025896414342629483,desynchronize_current,,,
E2,707,0.0,fpr,0.016,desynchronize_current,,,
E2,707,1.0,f1,0.5484764542936288,gaussian_noise,,,
E2,707,1.0,precision,0.9,gaussian_noise,,,
E2,707,1.0,recall,0.3944223107569721,gaussian_noise,,,
E2,707,1.0,fpr,0.044,gaussian_noise,,,
E2,707,1.0,f1,0.25041736227045075,bias_injection,,,
E2,707,1.0,precision,0.7731958762886598,bias_injection,,,
E2,707,1.0,recall,0.14940239043824702,bias_injection,,,
E2,707,1.0,fpr,0.044,bias_injection,,,
E2,707,1.0,f1,0.10144927536231885,desynchronize_current,,,
E2,707,1.0,precision,0.56,desynchronize_current,,,
E2,707,1.0,recall,0.055776892430278883,desynchronize_current,,,
E2,707,1.0,fpr,0.044,desynchronize_current,,,
E2,707,2.0,f1,0.7036599763872491,gaussian_noise,,,
E2,707,2.0,precision,0.863768115942029,gaussian_noise,,,
E2,707,2.0,recall,0.5936254980079682,gaussian_noise,,,
E2,707,2.0,fpr,0.094,gaussian_noise,,,
E2,707,2.0,f1,0.003636363636363636,bias_injection,,,
E2,707,2.0,precision,0.020833333333333332,bias_injection,,,
E2,707,2.0,recall,0.00199203187250996,bias_injection,,,
E2,707,2.0,fpr,0.094,bias_injection,,,
E2,707,2.0,f1,0.010869565217391304,desynchronize_current,,,
E2,707,2.0,precision,0.06,desynchronize_current,,,
E2,707,2.0,recall,0.00597609561752988,desynchronize_current,,,
E2,707,2.0,fpr,0.094,desynchronize_current,,,
E2,707,3.0,f1,0.35947712418300654,gaussian_noise,,,
E2,707,3.0,precision,1.0,gaussian_noise,,,
E2,707,3.0,recall,0.21912350597609562,gaussian_noise,,,
E2,707,3.0,fpr,0.0,gaussian_noise,,,
E2,707,3.0,f1,0.003976143141153081,bias_injection,,,
E2,707,3.0,precision,1.0,bias_injection,,,
E2,707,3.0,recall,0.00199203187250996,bias_injection,,,
E2,707,3.0,fpr,0.0,bias_injection,,,
E2,707,3.0,f1,0.0,desynchronize_current,,,
E2,707,3.0,precision,0.0,desynchronize_current,,,
E2,707,3.0,recall,0.0,desynchronize_current,,,
E2,707,3.0,fpr,0.0,desynchronize_current,,,
E2,707,4.0,f1,0.6422764227642276,gaussian_noise,,,
E2,707,4.0,precision,0.486652977412731,gaussian_noise,,,
E2,707,4.0,recall,0.9442231075697212,gaussian_noise,,,
E2,707,4.0,fpr,1.0,gaussian_noise,,,
E2,707,4.0,f1,0.35061728395061736,bias_injection,,,
E2,707,4.0,precision,0.29873772791023845,bias_injection,,,
E2,707,4.0,recall,0.4243027888446215,bias_injection,,,
E2,707,4.0,fpr,1.0,bias_injection,,,
E2,707,4.0,f1,0.30886075949367087,desynchronize_current,,,
E2,707,4.0,precision,0.2679355783308931,desynchronize_current,,,
E2,707,4.0,recall,0.3645418326693227,desynchronize_current,,,
E2,707,4.0,fpr,1.0,desynchronize_current,,,
E2,707,5.0,f1,0.4624808575803982,gaussian_noise,,,
E2,707,5.0,precision,1.0,gaussian_noise,,,
E2,707,5.0,recall,0.300796812749004,gaussian_noise,,,
E2,707,5.0,fpr,0.0,gaussian_noise,,,
E2,707,5.0,f1,0.19748653500897667,bias_injection,,,
E2,707,5.0,precision,1.0,bias_injection,,,
E2,707,5.0,recall,0.10956175298804781,bias_injection,,,
E2,707,5.0,fpr,0.0,bias_injection,,,
E2,707,5.0,f1,0.15441176470588236,desynchronize_current,,,
E2,707,5.0,precision,1.0,desynchronize_current,,,
E2,707,5.0,recall,0.08366533864541832,desynchronize_current,,,
E2,707,5.0,fpr,0.0,desynchronize_current,,,
E2,707,6.0,f1,0.6036161335187761,gaussian_noise,,,
E2,707,6.0,precision,1.0,gaussian_noise,,,
E2,707,6.0,recall,0.43227091633466136,gaussian_noise,,,
E2,707,6.0,fpr,0.0,gaussian_noise,,,
E2,707,6.0,f1,0.190990990990991,bias_injection,,,
E2,707,6.0,precision,1.0,bias_injection,,,
E2,707,6.0,recall,0.10557768924302789,bias_injection,,,
E2,707,6.0,fpr,0.0,bias_injection,,,
E2,707,6.0,f1,0.190990990990991,desynchronize_current,,,
E2,707,6.0,precision,1.0,desynchronize_current,,,
E2,707,6.0,recall,0.10557768924302789,desynchronize_current,,,
E2,707,6.0,fpr,0.0,desynchronize_current,,,
E2,707,7.0,f1,0.41889763779527556,gaussian_noise,,,
E2,707,7.0,precision,1.0,gaussian_noise,,,
E2,707,7.0,recall,0.2649402390438247,gaussian_noise,,,
E2,707,7.0,fpr,0.0,gaussian_noise,,,
E2,707,7.0,f1,0.16788321167883213,bias_injection,,,
E2,707,7.0,precision,1.0,bias_injection,,,
E2,707,7.0,recall,0.09163346613545817,bias_injection,,,
E2,707,7.0,fpr,0.0,bias_injection,,,
E2,707,7.0,f1,0.1577981651376147,desynchronize_current,,,
E2,707,7.0,precision,1.0,desynchronize_current,,,
E2,707,7.0,recall,0.08565737051792828,desynchronize_current,,,
E2,707,7.0,fpr,0.0,desynchronize_current,,,
E2,707,8.0,f1,0.0,gaussian_noise,,,
E2,707,8.0,precision,0.0,gaussian_noise,,,
E2,707,8.0,recall,0.0,gaussian_noise,,,
E2,707,8.0,fpr,0.002,gaussian_noise,,,
E2,707,8.0,f1,0.0,bias_injection,,,
E2,707,8.0,precision,0.0,bias_injection,,,
E2,707,8.0,recall,0.0,bias_injection,,,
E2,707,8.0,fpr,0.002,bias_injection,,,
E2,707,8.0,f1,0.0,desynchronize_current,,,
E2,707,8.0,precision,0.0,desynchronize_current,,,
E2,707,8.0,recall,0.0,desynchronize_current,,,
E2,707,8.0,fpr,0.002,desynchronize_current,,,
E2,707,9.0,f1,0.003968253968253968,gaussian_noise,,,
E2,707,9.0,precision,0.5,gaussian_noise,,,
E2,707,9.0,recall,0.00199203187250996,gaussian_noise,,,
E2,707,9.0,fpr,0.002,gaussian_noise,,,
E2,707,9.0,f1,0.0,bias_injection,,,
E2,707,9.0,precision,0.0,bias_injection,,,
E2,707,9.0,recall,0.0,bias_injection,,,
E2,707,9.0,fpr,0.002,bias_injection,,,
E2,707,9.0,f1,0.0,desynchronize_current,,,
E2,707,9.0,precision,0.0,desynchronize_current,,,
E2,707,9.0,recall,0.0,desynchronize_current,,,
E2,707,9.0,fpr,0.002,desynchronize_current,,,
E3,707,,clean_mse_normalized,0.0002477672533132136,,,,
E3,707,,undefended_mse_normalized,0.0003248244756832719,,,,
E3,707,,defended_mse_normalized,0.0003530923859216273,,,,
E4,707,,mse_normalized,0.0006009251810610294,sign_flip,fedavg,,
